employee_id,name,age,gender,department,jobrole,education,maritalstatus,monthlyincome,yearsatcompany,overtime,performancerating,attrition,dateofhire,dateofexit
3026,Julie White,24.0,Male,R&D,Consultant,High School,Single,12110.0,8,Yes,4,Yes,,2031-10-17
5020,Michael Simpson,46.0,Female,It,Consultant,Bachelor,Single,14513.0,0,No,1,No,2015-02-01,
3897,Dale Avila,52.0,Female,R&D,Executive,Bachelor,Married,2549.0,4,Yes,5,No,2022-06-02,
8880,John Stevenson,36.0,Female,Finance,Analyst,Master,Married,4884.0,3,Yes,2,Yes,,
1421,Mary Hernandez,30.0,Male,Hr,Engineer,Bachelor,Married,11475.0,5,No,3,Yes,,
9673,Kristin Buchanan,40.0,Male,Sales,Engineer,Bachelor,Divorced,3455.0,11,No,3,Yes,,
5759,Michelle Henry,40.0,Male,R&D,Technician,Phd,Single,6424.0,12,Yes,4,Yes,,
3865,Steven Grant,59.0,Female,Finance,Technician,Phd,Married,14644.0,7,No,5,Yes,2017-01-05,
7171,Terry Rosales,23.0,Female,Sales,Engineer,Phd,Married,13832.0,5,No,4,No,,
1889,Patrick Smith,47.0,Female,Hr,Executive,High School,Single,6968.0,7,No,1,No,,
4711,Michael Meyers,40.0,Male,Hr,Engineer,High School,Married,6100.0,1,No,5,Yes,,
6209,Olivia Sampson,56.0,Male,Finance,Technician,High School,Divorced,14969.0,3,Yes,5,No,,
7116,Yolanda Williams,56.0,Female,Finance,Engineer,Phd,Married,10332.0,13,Yes,3,Yes,2023-11-10,
8672,Derrick Ramos,54.0,Male,Unknown,Technician,Master,Married,13921.0,12,No,4,No,2020-05-01,
9683,Theresa Johnson,58.0,Female,Sales,Consultant,Master,Single,12962.0,8,Yes,5,No,,
8327,Kayla Weber,49.0,Male,R&D,Executive,Master,Single,6642.0,3,No,1,No,,
5342,Zachary Larson,33.0,Male,R&D,Executive,High School,Divorced,12961.0,8,No,4,No,,2024-01-30
1315,Kayla Smith,51.0,Female,Sales,Consultant,Phd,Single,8814.0,11,Yes,2,No,,
8265,Aaron Webb,56.0,Female,Hr,Consultant,High School,Divorced,12678.0,3,Yes,2,Yes,,
1643,Michael Wall,55.0,Female,R&D,Consultant,High School,Married,7076.0,13,Yes,5,No,,
9439,Sarah Webb,30.0,Female,Hr,Technician,High School,Divorced,6646.0,3,Yes,4,No,,
7370,Chad Burnett,40.0,Female,Sales,Consultant,Master,Divorced,4717.0,14,No,5,Yes,,
5573,Victoria Fleming,50.0,Male,Finance,Manager,Bachelor,Divorced,10945.0,4,No,4,No,,
6533,Kayla Taylor,58.0,Male,It,Executive,Master,Single,6174.0,0,Yes,2,Yes,2013-01-07,
1463,Taylor Brown,42.0,Female,R&D,Engineer,Master,Married,6943.0,13,Yes,3,No,,
5364,Michael Nicholson,30.0,Male,Sales,Manager,Phd,Single,13354.0,13,Yes,4,No,,
5359,Jason Lara,49.0,Male,R&D,Analyst,High School,Married,14061.0,3,No,1,No,2018-12-04,
2758,Melissa Crawford,42.0,Female,R&D,Engineer,Master,Divorced,9244.0,6,Yes,1,Yes,,
5391,Alyssa Willis,57.0,Female,Hr,Executive,Phd,Single,4167.0,1,No,3,Yes,,2012-05-19
6857,Matthew Bender,44.0,Male,Unknown,Consultant,Phd,Divorced,13068.0,7,No,5,No,2017-04-07,
9691,Debbie Mora,29.0,Male,Sales,Executive,Master,Married,14163.0,7,No,3,No,,
4284,Robert Hood,37.0,Female,R&D,Analyst,Master,Married,7257.0,11,No,3,Yes,,
9050,Betty Ferguson,58.0,Female,It,Executive,Phd,Single,12195.0,12,Yes,2,Yes,2023-09-07,
8124,Bonnie Jenkins,31.0,Male,Sales,Executive,Phd,Divorced,2870.0,1,Yes,2,No,,
2932,Gregory Christensen,37.0,Male,Hr,Engineer,Bachelor,Divorced,12922.0,7,No,4,No,2013-02-01,
2308,Billy Jacobson,41.0,Male,It,Executive,High School,Married,14700.0,13,Yes,5,Yes,,
7360,Joseph Cortez,52.0,Female,Sales,Consultant,Bachelor,Divorced,8814.0,13,Yes,2,No,2017-07-09,
3410,Michael Jackson,59.0,Female,Sales,Technician,Bachelor,Married,13071.0,6,No,5,No,2019-02-07,2025-07-02
9871,Julie Johnson,45.0,Male,Hr,Executive,Master,Divorced,11180.0,10,No,3,No,,
4731,Jason Williams,38.0,Male,Finance,Analyst,Phd,Single,11123.0,3,Yes,1,Yes,2023-07-12,
2926,Leah Stephenson,53.0,Male,Hr,Analyst,Phd,Single,2653.0,10,Yes,2,No,,
7003,Brenda Martin,30.0,Female,Finance,Analyst,High School,Married,12277.0,2,No,5,Yes,,
7371,Kimberly Potter,31.0,Female,R&D,Executive,Bachelor,Divorced,7626.0,12,Yes,2,Yes,,
2953,Kelly Scott,25.0,Female,It,Engineer,Master,Married,6857.0,12,No,5,Yes,,
5008,Darius Moreno,38.0,Female,It,Consultant,Bachelor,Divorced,2522.0,5,No,1,No,,
8497,Tony Gardner,20.0,Female,Hr,Technician,High School,Married,11051.0,1,Yes,2,Yes,,
2182,Brett Crosby,33.0,Female,R&D,Analyst,Bachelor,Divorced,11727.0,2,Yes,4,Yes,,
5786,Joseph Willis,22.0,Female,It,Manager,Master,Divorced,14654.0,1,No,3,Yes,,
6988,Shelly Thomas,42.0,Male,Sales,Executive,High School,Married,9985.0,9,Yes,5,Yes,,
1858,Joshua James,41.0,Male,It,Engineer,Master,Married,8814.0,11,Yes,5,No,,2035-09-24
1971,Brian Kramer,43.0,Male,Hr,Analyst,High School,Married,9955.0,13,Yes,5,No,2023-10-07,
4266,Andrea Ramos,47.0,Female,It,Manager,Phd,Married,3942.0,1,No,1,Yes,2020-12-10,2021-10-12
3161,Sherri Harris,22.0,Male,Hr,Engineer,High School,Divorced,12683.0,13,Yes,5,No,,
8824,Morgan Carter,45.0,Male,Finance,Executive,Phd,Married,11348.0,5,Yes,5,No,,
7310,Cynthia Osborn,41.0,Female,Finance,Engineer,Bachelor,Divorced,14744.0,4,No,4,No,,
1789,Christine Garza,57.0,Female,Hr,Technician,Master,Single,13711.0,7,Yes,5,Yes,,
9422,Jeffrey West,53.0,Male,Finance,Analyst,High School,Married,3227.0,0,No,3,Yes,,
6558,Noah Alvarez,34.0,Female,Sales,Engineer,Phd,Divorced,2852.0,5,Yes,4,No,2013-04-07,2018-07-04
3196,Julie Lewis,51.0,Female,Sales,Technician,Master,Single,3651.0,3,No,1,Yes,2012-12-10,2015-10-12
2162,Bobby Dickerson,52.0,Male,It,Technician,High School,Single,6435.0,0,Yes,1,Yes,,
7822,Travis Hall,34.0,Female,R&D,Engineer,Phd,Married,7586.0,11,Yes,2,Yes,,
7442,Stephanie Smith,25.0,Female,It,Executive,Master,Divorced,8814.0,3,No,2,Yes,,2021-09-10
4631,Gabriel Smith,36.0,Female,R&D,Manager,Phd,Divorced,12747.0,14,Yes,4,Yes,,
7909,Joshua Lambert,33.0,Female,It,Consultant,Phd,Married,10918.0,1,Yes,3,Yes,2020-12-02,2021-02-12
6139,Gina Bass,58.0,Male,R&D,Technician,High School,Single,5842.0,12,No,4,No,,
7331,Jeff Reynolds,50.0,Male,It,Analyst,High School,Single,8814.0,2,No,5,Yes,,
8308,Jason Kirk,29.0,Male,Hr,Manager,Phd,Divorced,9569.0,11,Yes,1,No,,
3915,Karen Ferrell,37.0,Female,Sales,Engineer,Master,Divorced,14546.0,9,No,5,No,2011-03-01,
5221,Amber Fletcher,34.0,Male,Hr,Manager,High School,Divorced,9796.0,11,Yes,3,Yes,,
2901,Brittany Garcia,53.0,Male,Hr,Manager,Phd,Divorced,9973.0,10,No,2,No,2022-03-01,
8762,Marcia Huff,58.0,Male,R&D,Analyst,Phd,Single,9962.0,3,No,3,No,,
3651,Sharon Rose,33.0,Male,It,Manager,High School,Married,6086.0,12,Yes,1,No,,
9550,Diane Smith,56.0,Male,It,Manager,Bachelor,Divorced,6931.0,7,Yes,1,No,,
6745,Michael Melendez,53.0,Male,Sales,Manager,Master,Divorced,14254.0,9,No,3,Yes,,
1227,April Lee,36.0,Male,R&D,Consultant,Master,Single,5160.0,4,No,5,No,,
6921,Alisha Coleman,44.0,Female,Hr,Technician,Phd,Divorced,13026.0,3,Yes,2,No,,
6059,Robert Rodriguez,37.0,Male,R&D,Consultant,Master,Married,11205.0,11,No,1,No,,
6097,Tiffany Martin,35.0,Male,Unknown,Engineer,Bachelor,Single,6924.0,1,Yes,5,No,2017-07-01,
5708,Elizabeth Thomas,24.0,Female,R&D,Executive,Phd,Married,5431.0,12,Yes,3,No,,
4745,Deborah Rivera,57.0,Female,It,Manager,High School,Single,13396.0,5,No,5,No,,2016-07-31
3711,Paul Maddox,36.0,Female,Finance,Consultant,Master,Single,12840.0,7,Yes,1,No,2011-06-07,
4964,Sarah Smith,41.0,Female,Finance,Consultant,Bachelor,Divorced,4747.0,7,No,1,Yes,,
6011,Dennis Jones,31.0,Female,It,Executive,Master,Divorced,8814.0,9,Yes,5,No,,
1515,Tiffany Wright,40.0,Female,Sales,Manager,High School,Married,6869.0,9,Yes,2,No,,
5951,Adam Cochran,52.0,Male,Sales,Manager,High School,Divorced,3960.0,8,Yes,1,No,,
3205,Jimmy Clark,31.0,Female,It,Engineer,Bachelor,Divorced,3041.0,12,No,4,Yes,,
1000,Linda King,23.0,Female,Finance,Engineer,High School,Married,5391.0,14,No,3,No,,2026-03-24
2473,Erin Chavez,39.0,Female,Finance,Consultant,High School,Divorced,4596.0,4,No,4,Yes,,
2269,Briana Anderson,22.0,Female,Hr,Analyst,Bachelor,Married,9983.0,10,Yes,2,Yes,,
6171,Jeremy Stanley,22.0,Female,Finance,Engineer,Master,Divorced,6401.0,12,No,2,Yes,,
5724,Jonathan Gonzalez,51.0,Female,R&D,Analyst,High School,Divorced,8814.0,4,No,5,Yes,,
5518,Candace Welch,50.0,Female,Finance,Technician,High School,Divorced,7446.0,13,Yes,2,No,,
9589,Teresa Kim,22.0,Male,R&D,Technician,Phd,Divorced,4990.0,5,Yes,1,Yes,,
2262,Michelle Mckenzie,41.0,Male,Hr,Engineer,High School,Married,11369.0,0,Yes,1,Yes,2021-03-11,
3872,Danielle Day,24.0,Female,Hr,Analyst,Phd,Married,12645.0,2,No,5,Yes,,
6032,Matthew Wood,55.0,Male,It,Technician,High School,Married,3901.0,8,Yes,5,No,,
6174,Nicole Cooper,36.0,Male,Finance,Technician,Phd,Single,14016.0,9,Yes,3,No,,
8637,James Taylor,57.0,Female,R&D,Executive,Master,Married,11077.0,10,Yes,3,No,,
9160,Joseph Ramos,24.0,Male,Hr,Consultant,High School,Married,13759.0,0,No,1,No,,
8064,Ashley Hughes,58.0,Female,It,Consultant,High School,Divorced,4470.0,2,Yes,3,No,,
5027,Sherri Blake,20.0,Male,It,Engineer,Phd,Married,6243.0,2,Yes,5,Yes,,
2715,Chad Smith,37.0,Female,Sales,Consultant,Phd,Married,13611.0,6,Yes,2,No,,2031-03-22
1714,John Molina,25.0,Male,It,Analyst,Phd,Single,10286.0,12,No,2,No,2022-05-11,
6820,Holly Bennett,48.0,Female,Hr,Manager,Master,Single,13349.0,12,No,4,No,,
1212,Rodney Mcgee,40.0,Female,It,Manager,Master,Divorced,13924.0,5,No,4,No,2023-02-06,
8027,Stacey Coleman,37.0,Male,Hr,Analyst,Bachelor,Divorced,9873.0,2,No,4,No,,
7079,Jeffrey Kennedy MD,38.0,Male,R&D,Consultant,Phd,Married,4439.0,2,No,1,No,2018-03-06,
9158,Gary Costa,32.0,Male,Finance,Executive,Master,Single,3198.0,5,No,2,No,,
5969,Douglas Taylor,53.0,Male,R&D,Analyst,Master,Married,11846.0,7,No,5,No,,2027-06-13
1754,James Nguyen,24.0,Male,R&D,Executive,Bachelor,Single,9979.0,5,Yes,5,Yes,,
5540,Christian Choi,37.0,Male,Hr,Executive,High School,Single,3378.0,12,Yes,5,Yes,,
9338,Jessica Franklin,43.0,Male,It,Engineer,High School,Divorced,10702.0,7,No,5,No,2020-05-12,
1401,Theresa Gomez,32.0,Male,Finance,Consultant,Bachelor,Divorced,3696.0,11,No,5,No,,
3932,Angela York DDS,41.0,Female,Hr,Analyst,Phd,Divorced,4186.0,14,Yes,1,No,,2037-11-21
9042,David Chavez,59.0,Female,It,Analyst,Phd,Single,10592.0,13,Yes,2,Yes,,
5746,Sharon Holden,44.0,Female,Sales,Manager,Bachelor,Married,13958.0,7,No,4,Yes,,
5660,Matthew Aguilar,37.0,Female,Finance,Executive,High School,Married,12628.0,8,Yes,4,Yes,,
2980,Christopher Nielsen,52.0,Female,It,Consultant,Phd,Divorced,7241.0,2,Yes,4,Yes,,2017-09-26
4020,Derek Fernandez,47.0,Female,Hr,Analyst,Master,Married,13502.0,14,Yes,2,Yes,2020-03-03,
9274,Kayla Carroll,30.0,Male,Sales,Analyst,Phd,Married,8404.0,7,No,5,Yes,,
1991,Robert Smith,29.0,Female,Finance,Technician,High School,Divorced,2760.0,5,No,2,No,,2027-07-08
7209,David Mcmahon,56.0,Male,Sales,Manager,Bachelor,Divorced,5231.0,7,No,4,Yes,,
9411,Carlos Austin,24.0,Male,It,Executive,Bachelor,Divorced,7795.0,7,Yes,5,No,,
4516,Jill Price,51.0,Female,Finance,Engineer,High School,Divorced,12733.0,10,Yes,3,No,,
5877,Belinda Reed,47.0,Female,Finance,Engineer,Phd,Single,13016.0,5,Yes,3,No,2018-11-04,
5844,Amy Oliver,54.0,Female,Sales,Executive,Phd,Married,7468.0,8,Yes,2,No,,2020-11-22
1818,Kathleen Hudson,40.0,Male,R&D,Technician,High School,Divorced,12933.0,0,Yes,2,Yes,,
8343,Mitchell Gomez,32.0,Male,Hr,Executive,High School,Divorced,5771.0,7,No,1,No,2018-02-10,
3004,Kathryn Manning,48.0,Female,Hr,Executive,Master,Divorced,2801.0,7,Yes,1,No,,
4193,Danielle Vaughn,40.0,Male,Sales,Analyst,Phd,Divorced,8415.0,6,No,4,No,,
4561,Michael Davenport,40.0,Male,It,Engineer,Phd,Married,8199.0,11,No,5,Yes,2014-01-08,
3447,Jeffrey Zimmerman,55.0,Male,Finance,Manager,Bachelor,Married,3472.0,10,No,3,No,,
4012,Donna Riley,59.0,Female,Unknown,Analyst,Phd,Single,4559.0,6,No,3,Yes,2024-07-08,
4635,Cassandra Miller,20.0,Male,Finance,Consultant,High School,Divorced,14838.0,8,Yes,1,No,,
3802,Chad Figueroa,26.0,Female,R&D,Analyst,High School,Divorced,13645.0,11,No,5,No,,
9819,Jorge Griffin,24.0,Female,R&D,Manager,High School,Single,7722.0,11,No,2,Yes,2024-10-03,2035-03-10
6253,Nicholas Brown,51.0,Female,Unknown,Analyst,Phd,Single,7431.0,5,No,3,No,,
1869,Jacob Williams,55.0,Female,It,Executive,Phd,Divorced,11442.0,0,Yes,3,Yes,2017-09-02,
4757,Kathryn Reed,28.0,Male,Unknown,Manager,Master,Married,8293.0,2,Yes,1,Yes,2020-09-06,
7898,Mrs. Sherry Klein,47.0,Male,Hr,Manager,Master,Single,10961.0,6,Yes,1,Yes,,
1106,Amber Jones,47.0,Male,It,Analyst,Bachelor,Divorced,3488.0,11,Yes,4,No,,
9863,Mr. John Martinez,59.0,Male,Hr,Consultant,High School,Single,4249.0,7,Yes,2,Yes,,
3037,Kaitlyn Moore,29.0,Female,Sales,Consultant,High School,Married,9756.0,10,No,4,Yes,,
9754,Brenda Silva,40.0,Male,Hr,Executive,Master,Married,2658.0,13,No,3,No,,
2583,Natasha Farmer,59.0,Female,Finance,Consultant,High School,Single,13773.0,3,Yes,3,Yes,,
6322,Kerry Herman,50.0,Male,Sales,Consultant,High School,Divorced,13123.0,11,No,4,Yes,,
1049,Ashley Patterson,56.0,Male,Finance,Analyst,Bachelor,Single,8814.0,13,Yes,1,Yes,2014-12-05,
5698,Lauren Jackson,29.0,Male,Unknown,Analyst,Master,Married,11660.0,10,No,5,No,2013-09-03,2023-03-09
2072,Mark Woodard,26.0,Female,R&D,Engineer,Phd,Divorced,7793.0,5,No,4,Yes,,
5726,Deanna Ward,44.0,Female,Finance,Executive,Master,Married,4543.0,10,Yes,3,Yes,,2022-02-22
4757,Kathryn Reed,28.0,Male,Sales,Manager,Master,Married,8293.0,2,Yes,1,Yes,2020-09-06,
2591,Keith Harrell,51.0,Female,Finance,Executive,Phd,Married,4234.0,3,Yes,5,Yes,,
8731,James Smith,24.0,Female,Sales,Analyst,Bachelor,Married,14237.0,8,Yes,3,No,,
9307,Kathryn Harper,24.0,Female,Finance,Manager,Master,Married,5762.0,11,Yes,1,Yes,,
2231,Melissa Bridges,43.0,Male,Hr,Executive,High School,Divorced,7870.0,1,No,2,Yes,,
2014,Jason Sosa,23.0,Male,R&D,Engineer,Bachelor,Single,3540.0,3,No,4,Yes,,
5047,Joseph Arnold,43.0,Male,Hr,Consultant,Master,Married,9814.0,5,Yes,4,Yes,,
4164,Timothy Romero,45.0,Male,It,Manager,Bachelor,Married,13761.0,1,Yes,3,Yes,,
4976,Aaron Brown,49.0,Female,Finance,Executive,High School,Single,3132.0,13,No,5,No,,
4921,Alexander Walker,40.0,Male,Sales,Consultant,Master,Married,10194.0,6,No,3,No,,
1125,Shannon Wilson,22.0,Female,It,Consultant,Master,Divorced,5743.0,2,Yes,2,No,2024-10-01,
1169,Micheal Smith,45.0,Female,It,Technician,Bachelor,Divorced,13809.0,11,Yes,4,No,,
2042,Loretta Williams,39.0,Male,Finance,Manager,Master,Single,10517.0,7,No,4,Yes,,
1497,Richard Watts,22.0,Male,Sales,Analyst,Master,Divorced,3129.0,9,Yes,4,Yes,,2031-09-30
6131,Nancy Wheeler,43.0,Female,Finance,Executive,Bachelor,Single,14591.0,11,Yes,3,No,,
9352,Nichole Rodriguez,38.0,Male,Hr,Consultant,Master,Single,10819.0,6,No,5,No,,
4188,Robert Vasquez,38.0,Male,It,Consultant,Master,Married,8814.0,6,Yes,1,Yes,,
2275,Danielle Morgan,52.0,Male,Hr,Manager,Master,Single,4138.0,11,No,4,Yes,,
7704,Gabriel Fitzgerald,27.0,Male,Sales,Consultant,Master,Divorced,8067.0,6,No,3,Yes,2017-12-03,
9980,Robin Olson,40.0,Male,R&D,Analyst,Phd,Divorced,6196.0,0,No,3,Yes,,
8935,Ian Rogers,37.0,Male,Sales,Manager,Bachelor,Married,5363.0,9,No,5,No,2017-07-07,
3025,Adrienne Rogers,50.0,Male,It,Engineer,High School,Single,5773.0,10,Yes,4,Yes,,
4063,Sergio Williams,41.0,Male,Finance,Manager,Bachelor,Married,5244.0,4,No,4,Yes,2017-03-07,
5273,James Davis,21.0,Female,Sales,Executive,Master,Divorced,9514.0,6,Yes,2,Yes,,
9175,Leslie Rogers,58.0,Female,R&D,Consultant,Bachelor,Married,11401.0,2,Yes,3,No,,
7310,Cynthia Osborn,41.0,Female,Finance,Engineer,Bachelor,Divorced,14744.0,4,No,4,No,,
5334,Morgan Rivera,50.0,Male,Hr,Manager,Phd,Divorced,4119.0,8,No,3,No,,
4776,Erica Anderson,30.0,Male,It,Technician,High School,Divorced,6051.0,0,No,5,Yes,,
6456,James Nolan,53.0,Female,Finance,Consultant,Phd,Married,13907.0,9,Yes,1,Yes,,
1476,Ashley Clark,42.0,Male,Hr,Engineer,High School,Married,3446.0,10,Yes,3,No,,
4055,Nicole Townsend,36.0,Male,Hr,Executive,Phd,Single,5932.0,6,Yes,5,Yes,,2017-10-11
2462,Anthony Kelley,25.0,Female,R&D,Engineer,High School,Divorced,3880.0,4,No,1,Yes,,
2772,Trevor Beard,23.0,Male,Hr,Consultant,Phd,Divorced,7120.0,5,Yes,2,Yes,2011-10-02,
7378,Kristopher Norris,55.0,Female,Finance,Consultant,High School,Divorced,14296.0,0,No,3,Yes,,
7893,James Olson,34.0,Male,R&D,Manager,Bachelor,Single,12588.0,14,No,4,Yes,2024-02-01,
4792,Paul Taylor,50.0,Male,Finance,Consultant,Phd,Divorced,2848.0,11,No,1,No,2014-11-12,
5129,Jesus Davidson,45.0,Female,Sales,Executive,High School,Divorced,8814.0,2,No,4,No,,
8055,Pamela Hughes,25.0,Female,Sales,Analyst,Phd,Divorced,5572.0,6,No,5,No,,2021-08-25
3835,Andrea Thompson,33.0,Female,R&D,Engineer,Bachelor,Divorced,8814.0,0,Yes,2,No,,
3308,Terri Santiago,33.0,Female,Sales,Manager,High School,Married,8977.0,11,No,1,No,,
1168,Kelsey Williams,51.0,Female,Sales,Consultant,High School,Married,9581.0,13,No,2,Yes,,
3851,Jason Lopez,50.0,Male,Finance,Manager,Phd,Married,9405.0,3,Yes,5,Yes,,
1744,Carly Rubio,22.0,Male,Hr,Manager,Master,Married,12141.0,2,Yes,3,No,,
4211,Kenneth Moore,59.0,Female,Sales,Technician,High School,Single,7466.0,5,Yes,4,Yes,,
8933,James Thompson,20.0,Male,Sales,Consultant,Phd,Married,12832.0,9,No,3,No,,
9341,Jason Taylor,54.0,Male,R&D,Consultant,High School,Single,11206.0,10,Yes,3,Yes,,
4418,Cameron Kidd,20.0,Female,R&D,Technician,Master,Single,3740.0,0,No,2,No,2020-05-01,
6857,Matthew Bender,44.0,Male,Sales,Consultant,Phd,Divorced,13068.0,7,No,5,No,,
6545,Thomas Holden,32.0,Female,Finance,Analyst,Bachelor,Single,4056.0,4,Yes,4,No,,2028-03-12
1678,Tracy Hobbs,47.0,Male,Sales,Technician,High School,Single,8092.0,4,No,1,Yes,2015-05-02,
1942,Frances Zimmerman,41.0,Male,Sales,Executive,Bachelor,Single,5220.0,5,No,1,No,,
5226,Joseph Smith,38.0,Female,It,Engineer,Phd,Married,13942.0,6,No,4,No,,
8960,Kiara Obrien,34.0,Male,It,Technician,Master,Single,9763.0,7,No,4,No,,
1461,Vicki Robertson,44.0,Male,Sales,Consultant,Master,Married,8276.0,7,No,3,No,,
3281,Brittany Hernandez,32.0,Female,Sales,Analyst,Bachelor,Married,14449.0,10,No,5,Yes,,
1565,Luis Bean,25.0,Female,It,Technician,Master,Single,8814.0,1,No,1,Yes,2017-12-07,
7143,Mr. Daniel Miller,39.0,Female,It,Manager,Phd,Divorced,6453.0,10,No,1,No,,
5584,Alexis Cox,56.0,Female,Hr,Manager,Bachelor,Married,8983.0,9,No,4,No,,
7300,Sheri Ellis,53.0,Female,Hr,Consultant,Phd,Married,7393.0,10,Yes,5,Yes,,
7349,Joseph Buck,47.0,Male,Sales,Executive,High School,Single,3890.0,0,Yes,4,No,,
5648,Ashley Alvarado,58.0,Female,Sales,Engineer,Bachelor,Married,5451.0,1,Yes,3,Yes,2023-07-05,2024-05-07
4972,Deborah Morrison,22.0,Male,Finance,Consultant,Bachelor,Divorced,2782.0,2,Yes,3,No,2016-02-07,
4153,William Baker,35.0,Female,Sales,Consultant,Phd,Single,12582.0,5,Yes,5,Yes,,
9530,Natalie Wong,51.0,Male,R&D,Consultant,Phd,Divorced,8814.0,13,Yes,2,No,,
5465,David Moore,45.0,Female,Sales,Engineer,High School,Divorced,12468.0,1,No,3,No,,
4702,Cindy Krause,24.0,Female,Hr,Executive,Master,Single,10263.0,1,No,3,No,,
2987,Billy Doyle,40.0,Male,Sales,Consultant,High School,Married,5475.0,14,No,3,Yes,,
4729,Regina Smith,31.0,Male,Hr,Engineer,Bachelor,Single,5609.0,8,Yes,1,No,,2030-05-13
7662,Terry Mitchell,52.0,Female,R&D,Technician,High School,Single,7197.0,3,No,1,No,,
4845,Brandon Gibbs,43.0,Male,Unknown,Engineer,Master,Single,9153.0,9,No,5,Yes,,
1790,Dawn Duncan,40.0,Male,R&D,Analyst,Bachelor,Married,2906.0,13,Yes,5,Yes,,
4322,Joshua Tran,41.0,Male,Sales,Analyst,Bachelor,Married,5213.0,12,Yes,3,No,,2028-11-21
9993,Donna Hoover,35.0,Female,Hr,Engineer,Master,Married,13393.0,7,Yes,5,Yes,,
8910,Melissa Gould,50.0,Female,Sales,Executive,High School,Single,3145.0,10,Yes,3,Yes,2016-01-05,
1856,Curtis Hayden,40.0,Male,It,Technician,High School,Divorced,8568.0,2,Yes,3,Yes,,
8870,Sierra Dunn,49.0,Male,R&D,Executive,Bachelor,Single,12266.0,10,Yes,3,No,,
4240,Brian Brown,40.0,Female,Hr,Executive,High School,Divorced,13844.0,14,No,4,No,,2039-08-25
8943,Dalton Martin,36.0,Female,R&D,Executive,Bachelor,Married,14145.0,2,No,1,Yes,,
1931,Katherine Valentine,44.0,Female,Unknown,Engineer,Phd,Single,2509.0,4,No,2,Yes,,
8572,Debra Clayton,58.0,Male,Hr,Engineer,Phd,Divorced,9041.0,4,No,3,Yes,,
9213,Brittany Moore,43.0,Female,It,Manager,Master,Single,12730.0,14,Yes,4,Yes,,
8507,Michael Haas,54.0,Male,R&D,Manager,High School,Divorced,13093.0,0,No,4,No,,
2878,Jeffrey Martinez,31.0,Female,R&D,Engineer,Master,Divorced,3219.0,8,No,5,Yes,,
1734,Stephanie Jones DDS,35.0,Male,It,Manager,Phd,Single,12685.0,13,Yes,4,Yes,,
4370,Zachary Bowers,32.0,Male,Sales,Manager,Phd,Divorced,11620.0,4,No,3,Yes,,
8132,Dr. Candace Jensen,50.0,Female,It,Executive,Master,Married,10682.0,13,Yes,1,No,,
2047,John Smith,37.0,Male,Finance,Engineer,Bachelor,Divorced,4696.0,11,No,1,Yes,2023-03-06,
2298,Sheri Tran,45.0,Female,Hr,Manager,Bachelor,Married,7422.0,1,Yes,2,No,,2025-05-20
9847,Robert Cordova,52.0,Male,R&D,Executive,High School,Married,11412.0,5,Yes,2,No,2024-03-02,
7881,Phillip Schultz,43.0,Male,Hr,Analyst,High School,Single,10503.0,10,No,1,Yes,,
5879,Terry Bailey,41.0,Male,Hr,Consultant,Bachelor,Married,8957.0,8,No,4,No,,2027-07-26
7438,Mr. Patrick Castillo,37.0,Female,Sales,Engineer,Phd,Single,6906.0,3,No,3,Yes,2022-09-08,
9674,Roy Kane,44.0,Male,R&D,Engineer,Bachelor,Divorced,12623.0,2,Yes,5,No,,
3880,Howard Ellis,55.0,Female,Hr,Analyst,Master,Single,2582.0,8,No,4,No,,2019-04-20
7412,Julie Singh,24.0,Female,Hr,Technician,High School,Divorced,3056.0,6,No,3,Yes,,
7730,Jeremiah Nelson,26.0,Male,Sales,Consultant,Phd,Married,3097.0,9,Yes,1,No,2024-02-06,
6747,Brian Gonzales,40.0,Male,Finance,Executive,High School,Divorced,14673.0,4,No,4,Yes,,2026-05-14
8338,Steven Collins,56.0,Male,It,Technician,Bachelor,Married,11942.0,11,No,4,No,,
5068,Amanda Jordan,39.0,Male,It,Technician,Master,Married,12596.0,13,No,4,No,,
4078,Melissa Jones,32.0,Male,It,Engineer,Phd,Married,5047.0,1,Yes,1,Yes,,
5718,Lauren Burnett,51.0,Male,It,Analyst,Master,Divorced,4306.0,8,Yes,3,No,,
4701,Todd Rodriguez,42.0,Male,Hr,Engineer,Phd,Single,8526.0,7,No,5,Yes,,2028-03-19
5542,Christopher Nunez,59.0,Male,Sales,Executive,Master,Divorced,8813.0,12,Yes,5,No,,
9440,Frank Chen,20.0,Female,Sales,Engineer,Bachelor,Married,13620.0,11,No,5,Yes,,
3386,Kevin Kennedy,49.0,Female,Hr,Manager,High School,Single,7012.0,3,Yes,1,Yes,,
9985,Shelby Kirby,29.0,Female,It,Analyst,High School,Divorced,8818.0,2,Yes,1,Yes,,
4052,Ronald Lawrence,29.0,Female,Hr,Executive,High School,Divorced,6956.0,1,No,5,Yes,2019-11-01,
5469,Timothy Williams,55.0,Female,Finance,Manager,High School,Divorced,10343.0,6,Yes,2,No,,
4248,Paul Wagner,37.0,Male,Hr,Technician,High School,Married,3344.0,4,No,4,Yes,,
3056,Jared Wood,50.0,Male,Finance,Technician,Master,Divorced,4310.0,11,No,2,Yes,2013-07-01,2024-01-07
5913,Devin Parks,24.0,Male,R&D,Manager,Bachelor,Married,8535.0,0,No,1,No,,
